play_id,game_id,old_game_id,home_team,away_team,season_type,week,posteam,posteam_type,defteam,side_of_field,yardline_100,game_date,quarter_seconds_remaining,half_seconds_remaining,game_seconds_remaining,game_half,quarter_end,drive,sp,qtr,down,goal_to_go,time,yrdln,ydstogo,ydsnet,desc,play_type,yards_gained,shotgun,no_huddle,qb_dropback,qb_kneel,qb_spike,qb_scramble,pass_length,pass_location,air_yards,yards_after_catch,run_location,run_gap,field_goal_result,kick_distance,extra_point_result,two_point_conv_result,home_timeouts_remaining,away_timeouts_remaining,timeout,timeout_team,td_team,td_player_name,td_player_id,posteam_timeouts_remaining,defteam_timeouts_remaining,total_home_score,total_away_score,posteam_score,defteam_score,score_differential,posteam_score_post,defteam_score_post,score_differential_post,no_score_prob,opp_fg_prob,opp_safety_prob,opp_td_prob,fg_prob,safety_prob,td_prob,extra_point_prob,two_point_conversion_prob,ep,epa,total_home_epa,total_away_epa,total_home_rush_epa,total_away_rush_epa,total_home_pass_epa,total_away_pass_epa,air_epa,yac_epa,comp_air_epa,comp_yac_epa,total_home_comp_air_epa,total_away_comp_air_epa,total_home_comp_yac_epa,total_away_comp_yac_epa,total_home_raw_air_epa,total_away_raw_air_epa,total_home_raw_yac_epa,total_away_raw_yac_epa,wp,def_wp,home_wp,away_wp,wpa,vegas_wpa,vegas_home_wpa,home_wp_post,away_wp_post,vegas_wp,vegas_home_wp,total_home_rush_wpa,total_away_rush_wpa,total_home_pass_wpa,total_away_pass_wpa,air_wpa,yac_wpa,comp_air_wpa,comp_yac_wpa,total_home_comp_air_wpa,total_away_comp_air_wpa,total_home_comp_yac_wpa,total_away_comp_yac_wpa,total_home_raw_air_wpa,total_away_raw_air_wpa,total_home_raw_yac_wpa,total_away_raw_yac_wpa,punt_blocked,first_down_rush,first_down_pass,first_down_penalty,third_down_converted,third_down_failed,fourth_down_converted,fourth_down_failed,incomplete_pass,touchback,interception,punt_inside_twenty,punt_in_endzone,punt_out_of_bounds,punt_downed,punt_fair_catch,kickoff_inside_twenty,kickoff_in_endzone,kickoff_out_of_bounds,kickoff_downed,kickoff_fair_catch,fumble_forced,fumble_not_forced,fumble_out_of_bounds,solo_tackle,safety,penalty,tackled_for_loss,fumble_lost,own_kickoff_recovery,own_kickoff_recovery_td,qb_hit,rush_attempt,pass_attempt,sack,touchdown,pass_touchdown,rush_touchdown,return_touchdown,extra_point_attempt,two_point_attempt,field_goal_attempt,kickoff_attempt,punt_attempt,fumble,complete_pass,assist_tackle,lateral_reception,lateral_rush,lateral_return,lateral_recovery,passer_player_id,passer_player_name,passing_yards,receiver_player_id,receiver_player_name,receiving_yards,rusher_player_id,rusher_player_name,rushing_yards,lateral_receiver_player_id,lateral_receiver_player_name,lateral_receiving_yards,lateral_rusher_player_id,lateral_rusher_player_name,lateral_rushing_yards,lateral_sack_player_id,lateral_sack_player_name,interception_player_id,interception_player_name,lateral_interception_player_id,lateral_interception_player_name,punt_returner_player_id,punt_returner_player_name,lateral_punt_returner_player_id,lateral_punt_returner_player_name,kickoff_returner_player_name,kickoff_returner_player_id,lateral_kickoff_returner_player_id,lateral_kickoff_returner_player_name,punter_player_id,punter_player_name,kicker_player_name,kicker_player_id,own_kickoff_recovery_player_id,own_kickoff_recovery_player_name,blocked_player_id,blocked_player_name,tackle_for_loss_1_player_id,tackle_for_loss_1_player_name,tackle_for_loss_2_player_id,tackle_for_loss_2_player_name,qb_hit_1_player_id,qb_hit_1_player_name,qb_hit_2_player_id,qb_hit_2_player_name,forced_fumble_player_1_team,forced_fumble_player_1_player_id,forced_fumble_player_1_player_name,forced_fumble_player_2_team,forced_fumble_player_2_player_id,forced_fumble_player_2_player_name,solo_tackle_1_team,solo_tackle_2_team,solo_tackle_1_player_id,solo_tackle_2_player_id,solo_tackle_1_player_name,solo_tackle_2_player_name,assist_tackle_1_player_id,assist_tackle_1_player_name,assist_tackle_1_team,assist_tackle_2_player_id,assist_tackle_2_player_name,assist_tackle_2_team,assist_tackle_3_player_id,assist_tackle_3_player_name,assist_tackle_3_team,assist_tackle_4_player_id,assist_tackle_4_player_name,assist_tackle_4_team,tackle_with_assist,tackle_with_assist_1_player_id,tackle_with_assist_1_player_name,tackle_with_assist_1_team,tackle_with_assist_2_player_id,tackle_with_assist_2_player_name,tackle_with_assist_2_team,pass_defense_1_player_id,pass_defense_1_player_name,pass_defense_2_player_id,pass_defense_2_player_name,fumbled_1_team,fumbled_1_player_id,fumbled_1_player_name,fumbled_2_player_id,fumbled_2_player_name,fumbled_2_team,fumble_recovery_1_team,fumble_recovery_1_yards,fumble_recovery_1_player_id,fumble_recovery_1_player_name,fumble_recovery_2_team,fumble_recovery_2_yards,fumble_recovery_2_player_id,fumble_recovery_2_player_name,sack_player_id,sack_player_name,half_sack_1_player_id,half_sack_1_player_name,half_sack_2_player_id,half_sack_2_player_name,return_team,return_yards,penalty_team,penalty_player_id,penalty_player_name,penalty_yards,replay_or_challenge,replay_or_challenge_result,penalty_type,defensive_two_point_attempt,defensive_two_point_conv,defensive_extra_point_attempt,defensive_extra_point_conv,safety_player_name,safety_player_id,season,cp,cpoe,series,series_success,series_result,order_sequence,start_time,time_of_day,stadium,weather,nfl_api_id,play_clock,play_deleted,play_type_nfl,special_teams_play,st_play_type,end_clock_time,end_yard_line,fixed_drive,fixed_drive_result,drive_real_start_time,drive_play_count,drive_time_of_possession,drive_first_downs,drive_inside20,drive_ended_with_score,drive_quarter_start,drive_quarter_end,drive_yards_penalized,drive_start_transition,drive_end_transition,drive_game_clock_start,drive_game_clock_end,drive_start_yard_line,drive_end_yard_line,drive_play_id_started,drive_play_id_ended,away_score,home_score,location,result,total,spread_line,total_line,div_game,roof,surface,temp,wind,home_coach,away_coach,stadium_id,game_stadium,aborted_play,success,passer,passer_jersey_number,rusher,rusher_jersey_number,receiver,receiver_jersey_number,pass,rush,first_down,special,play,passer_id,rusher_id,receiver_id,name,jersey_number,id,fantasy_player_name,fantasy_player_id,fantasy,fantasy_id,out_of_bounds,home_opening_kickoff,qb_epa,xyac_epa,xyac_mean_yardage,xyac_median_yardage,xyac_success,xyac_fd,xpass,pass_oe
1,2024_01_ARI_BUF,2024090801,BUF,ARI,REG,1,NA,NA,NA,NA,NA,9/8/2024,900,1800,3600,Half1,0,NA,0,1,NA,0,15:00,BUF 35,0,NA,GAME,NA,NA,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.770222367,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0.433207959,0.566792041,0.566792041,0.433207959,0,0,0,NA,NA,0.250386268,0.749613732,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,NA,1,1,First down,1,"9/8/24, 13:03:02",NA,Highmark Stadium,"Clouds and sun with wind Temp: 61° F, Humidity: 55%, Wind: W 20 mph",7d40236a-1312-11ef-afd1-646009f18b2e,0,0,GAME_START,0,NA,NA,NA,1,Touchdown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,34,Home,6,62,6.5,46,0,outdoors,a_turf,61,20,Sean McDermott,Jonathan Gannon,BUF00,New Era Field,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA
40,2024_01_ARI_BUF,2024090801,BUF,ARI,REG,1,ARI,away,BUF,BUF,35,9/8/2024,900,1800,3600,Half1,0,1,0,1,NA,0,15:00,BUF 35,0,70,"2-T.Bass kicks 65 yards from BUF 35 to end zone, Touchback to the ARI 30. Kick through end zone.",kickoff,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,65,NA,NA,3,3,0,NA,NA,NA,NA,3,3,0,0,0,0,0,0,0,0,0.004567968,0.143585309,0.002324551,0.275985658,0.215226382,0.003264584,0.355045527,0,0,0.770222367,0.257819156,-0.257819156,0.257819156,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0.433207959,0.566792041,0.566792041,0.433207959,3.38E-04,0.003076047,-0.003076047,0.566453755,0.433546245,0.250386268,0.749613732,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,T.Bass,00-0036162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ARI,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0,NA,NA,2024,NA,NA,1,1,First down,40,"9/8/24, 13:03:02",2024-09-08T17:03:02.957Z,Highmark Stadium,"Clouds and sun with wind Temp: 61° F, Humidity: 55%, Wind: W 20 mph",7d40236a-1312-11ef-afd1-646009f18b2e,0,0,KICK_OFF,1,NA,2024-09-08T17:03:06.833Z,NA,1,Touchdown,2024-09-08T17:03:02.957Z,13,7:13,5,1,1,1,1,10,KICKOFF,TOUCHDOWN,15:00,7:47,ARI 30,BUF 5,40,407,28,34,Home,6,62,6.5,46,0,outdoors,a_turf,61,20,Sean McDermott,Jonathan Gannon,BUF00,New Era Field,0,1,NA,NA,NA,NA,NA,NA,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.257819156,NA,NA,NA,NA,NA,NA,NA
61,2024_01_ARI_BUF,2024090801,BUF,ARI,REG,1,ARI,away,BUF,ARI,70,9/8/2024,900,1800,3600,Half1,0,1,0,1,1,0,15:00,ARI 30,10,70,"(15:00) 6-J.Conner up the middle to ARI 33 for 3 yards (43-T.Bernard, 7-Ta.Johnson).",run,3,0,0,0,0,0,0,NA,NA,NA,NA,middle,NA,NA,NA,NA,NA,3,3,0,NA,NA,NA,NA,3,3,0,0,0,0,0,0,0,0,0.004584554,0.140648693,0.003158902,0.260659814,0.20989275,0.003228257,0.377827048,0,0,1.028041523,-0.200602158,-0.057216998,0.057216998,0.200602158,-0.200602158,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0.433546245,0.566453755,0.566453755,0.433546245,-0.007270366,-0.003598735,0.003598735,0.573724121,0.426275879,0.253462315,0.746537685,0.007270366,-0.007270366,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,00-0033553,J.Conner,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,00-0034376,Ta.Johnson,BUF,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,00-0037254,T.Bernard,BUF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0,NA,NA,2024,NA,NA,1,1,First down,61,"9/8/24, 13:03:02",2024-09-08T17:03:40.463Z,Highmark Stadium,"Clouds and sun with wind Temp: 61° F, Humidity: 55%, Wind: W 20 mph",7d40236a-1312-11ef-afd1-646009f18b2e,0,0,RUSH,0,NA,2024-09-08T17:03:43.660Z,NA,1,Touchdown,2024-09-08T17:03:02.957Z,13,7:13,5,1,1,1,1,10,KICKOFF,TOUCHDOWN,15:00,7:47,ARI 30,BUF 5,40,407,28,34,Home,6,62,6.5,46,0,outdoors,a_turf,61,20,Sean McDermott,Jonathan Gannon,BUF00,New Era Field,0,0,NA,NA,J.Conner,6,NA,NA,0,1,0,0,1,NA,00-0033553,NA,J.Conner,6,00-0033553,J.Conner,00-0033553,J.Conner,00-0033553,0,0,-0.200602158,NA,NA,NA,NA,NA,0.456761032,-45.67610323
83,2024_01_ARI_BUF,2024090801,BUF,ARI,REG,1,ARI,away,BUF,ARI,67,9/8/2024,867,1767,3567,Half1,0,1,0,1,2,0,14:27,ARI 33,7,70,"(14:27) 1-K.Murray pass short left to 6-J.Conner to BUF 45 for 22 yards (3-D.Hamlin, 31-R.Douglas).",pass,22,0,0,1,0,0,0,short,left,-3,25,NA,NA,NA,NA,NA,NA,3,3,0,NA,NA,NA,NA,3,3,0,0,0,0,0,0,0,0,0.004816749,0.142570823,0.002405324,0.270632029,0.220688313,0.003977067,0.354909658,0,0,0.827439365,2.0288739,-2.086090898,2.086090898,0.200602158,-0.200602158,-2.0288739,2.0288739,-1.083851746,3.112725647,-1.083851746,3.112725647,1.083851746,-1.083851746,-3.112725647,3.112725647,1.083851746,-1.083851746,-3.112725647,3.112725647,0.426275879,0.573724121,0.573724121,0.426275879,0.053842008,0.051482394,-0.051482394,0.519882113,0.480117887,0.24986358,0.75013642,0.007270366,-0.007270366,-0.053842008,0.053842008,0,0.053842008,0,0.053842008,0,0,-0.053842008,0.053842008,0,0,-0.053842008,0.053842008,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,00-0035228,K.Murray,22,00-0033553,J.Conner,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,00-0033551,R.Douglas,BUF,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,00-0036888,D.Hamlin,BUF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0,NA,NA,2024,0.868591011,13.14089894,1,1,First down,83,"9/8/24, 13:03:02",2024-09-08T17:04:12.743Z,Highmark Stadium,"Clouds and sun with wind Temp: 61° F, Humidity: 55%, Wind: W 20 mph",7d40236a-1312-11ef-afd1-646009f18b2e,0,0,PASS,0,NA,2024-09-08T17:04:20.843Z,NA,1,Touchdown,2024-09-08T17:03:02.957Z,13,7:13,5,1,1,1,1,10,KICKOFF,TOUCHDOWN,15:00,7:47,ARI 30,BUF 5,40,407,28,34,Home,6,62,6.5,46,0,outdoors,a_turf,61,20,Sean McDermott,Jonathan Gannon,BUF00,New Era Field,0,1,K.Murray,1,NA,NA,J.Conner,6,1,0,1,0,1,00-0035228,NA,00-0033553,K.Murray,1,00-0035228,J.Conner,00-0033553,J.Conner,00-0033553,0,0,2.0288739,1.34541814,9.321220894,8,0.509777886,0.363807102,0.576655686,42.33443141
108,2024_01_ARI_BUF,2024090801,BUF,ARI,REG,1,ARI,away,BUF,BUF,45,9/8/2024,823,1723,3523,Half1,0,1,0,1,1,0,13:43,BUF 45,10,70,(13:43) (Shotgun) 1-K.Murray pass short middle to 6-J.Conner to BUF 36 for 9 yards (9-T.Rapp; 42-Do.Williams).,pass,9,1,0,1,0,0,0,short,middle,2,7,NA,NA,NA,NA,NA,NA,3,3,0,NA,NA,NA,NA,3,3,0,0,0,0,0,0,0,0,0.004926872,0.080094166,0.001128325,0.144228309,0.314571947,0.004123637,0.450926781,0,0,2.856313265,0.754242304,-2.840333202,2.840333202,0.200602158,-0.200602158,-2.783116204,2.783116204,-0.567366944,1.321609248,-0.567366944,1.321609248,1.65121869,-1.65121869,-4.434334895,4.434334895,1.65121869,-1.65121869,-4.434334895,4.434334895,0.480117887,0.519882113,0.519882113,0.480117887,0.054494768,0.01854226,-0.01854226,0.465387344,0.534612656,0.301345974,0.698654026,0.007270366,-0.007270366,-0.108336776,0.108336776,0,0.054494768,0,0.054494768,0,0,-0.108336776,0.108336776,0,0,-0.108336776,0.108336776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,00-0035228,K.Murray,9,00-0033553,J.Conner,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,00-0035663,T.Rapp,BUF,00-0038557,Do.Williams,BUF,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0,NA,NA,2024,0.807773173,19.22268271,2,1,First down,108,"9/8/24, 13:03:02",2024-09-08T17:04:57.067Z,Highmark Stadium,"Clouds and sun with wind Temp: 61° F, Humidity: 55%, Wind: W 20 mph",7d40236a-1312-11ef-afd1-646009f18b2e,0,0,PASS,0,NA,2024-09-08T17:05:03.770Z,NA,1,Touchdown,2024-09-08T17:03:02.957Z,13,7:13,5,1,1,1,1,10,KICKOFF,TOUCHDOWN,15:00,7:47,ARI 30,BUF 5,40,407,28,34,Home,6,62,6.5,46,0,outdoors,a_turf,61,20,Sean McDermott,Jonathan Gannon,BUF00,New Era Field,0,1,K.Murray,1,NA,NA,J.Conner,6,1,0,0,0,1,00-0035228,NA,00-0033553,K.Murray,1,00-0035228,J.Conner,00-0033553,J.Conner,00-0033553,0,0,0.754242304,0.882798267,5.783559861,4,0.668478149,0.255139816,0.4264431,57.35569
133,2024_01_ARI_BUF,2024090801,BUF,ARI,REG,1,ARI,away,BUF,BUF,36,9/8/2024,782,1682,3482,Half1,0,1,0,1,2,0,13:02,BUF 36,1,70,(13:02) 6-J.Conner up the middle to BUF 34 for 2 yards (43-T.Bernard).,run,2,0,0,0,0,0,0,NA,NA,NA,NA,middle,NA,NA,NA,NA,NA,3,3,0,NA,NA,NA,NA,3,3,0,0,0,0,0,0,0,0,0.003781346,0.059722267,8.69E-04,0.097662628,0.344726235,0.002350121,0.490888506,0,0,3.610555569,-0.02960193,-2.810731272,2.810731272,0.230204088,-0.230204088,-2.783116204,2.783116204,NA,NA,0,0,1.65121869,-1.65121869,-4.434334895,4.434334895,1.65121869,-1.65121869,-4.434334895,4.434334895,0.534612656,0.465387344,0.465387344,0.534612656,-0.004200876,0.007886559,-0.007886559,0.46958822,0.53041178,0.319888234,0.680111766,0.011471242,-0.011471242,-0.108336776,0.108336776,NA,NA,0,0,0,0,-0.108336776,0.108336776,0,0,-0.108336776,0.108336776,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,00-0033553,J.Conner,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BUF,NA,00-0037254,NA,T.Bernard,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0,NA,NA,2024,NA,NA,2,1,First down,133,"9/8/24, 13:03:02",2024-09-08T17:05:37.550Z,Highmark Stadium,"Clouds and sun with wind Temp: 61° F, Humidity: 55%, Wind: W 20 mph",7d40236a-1312-11ef-afd1-646009f18b2e,0,0,RUSH,0,NA,2024-09-08T17:05:41.013Z,NA,1,Touchdown,2024-09-08T17:03:02.957Z,13,7:13,5,1,1,1,1,10,KICKOFF,TOUCHDOWN,15:00,7:47,ARI 30,BUF 5,40,407,28,34,Home,6,62,6.5,46,0,outdoors,a_turf,61,20,Sean McDermott,Jonathan Gannon,BUF00,New Era Field,0,0,NA,NA,J.Conner,6,NA,NA,0,1,1,0,1,NA,00-0033553,NA,J.Conner,6,00-0033553,J.Conner,00-0033553,J.Conner,00-0033553,0,0,-0.02960193,NA,NA,NA,NA,NA,0.225364268,-22.53642678
155,2024_01_ARI_BUF,2024090801,BUF,ARI,REG,1,ARI,away,BUF,BUF,34,9/8/2024,746,1646,3446,Half1,0,1,0,1,1,0,12:26,BUF 34,10,70,"(12:26) (Shotgun) 6-J.Conner left guard to BUF 32 for 2 yards (98-A.Johnson, 42-Do.Williams).",run,2,1,0,0,0,0,0,NA,NA,NA,NA,left,guard,NA,NA,NA,NA,3,3,0,NA,NA,NA,NA,3,3,0,0,0,0,0,0,0,0,0.003753933,0.053686775,8.24E-04,0.097134054,0.370147198,0.001603221,0.472850442,0,0,3.580953639,-0.247748838,-2.562982435,2.562982435,0.477952926,-0.477952926,-2.783116204,2.783116204,NA,NA,0,0,1.65121869,-1.65121869,-4.434334895,4.434334895,1.65121869,-1.65121869,-4.434334895,4.434334895,0.53041178,0.46958822,0.46958822,0.53041178,-0.015525281,-0.016333163,0.016333163,0.485113502,0.514886498,0.327774793,0.672225207,0.026996523,-0.026996523,-0.108336776,0.108336776,NA,NA,0,0,0,0,-0.108336776,0.108336776,0,0,-0.108336776,0.108336776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,00-0033553,J.Conner,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,00-0038557,Do.Williams,BUF,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,00-0032763,A.Johnson,BUF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0,NA,NA,2024,NA,NA,3,1,First down,155,"9/8/24, 13:03:02",2024-09-08T17:06:13.647Z,Highmark Stadium,"Clouds and sun with wind Temp: 61° F, Humidity: 55%, Wind: W 20 mph",7d40236a-1312-11ef-afd1-646009f18b2e,0,0,RUSH,0,NA,2024-09-08T17:06:18.297Z,NA,1,Touchdown,2024-09-08T17:03:02.957Z,13,7:13,5,1,1,1,1,10,KICKOFF,TOUCHDOWN,15:00,7:47,ARI 30,BUF 5,40,407,28,34,Home,6,62,6.5,46,0,outdoors,a_turf,61,20,Sean McDermott,Jonathan Gannon,BUF00,New Era Field,0,0,NA,NA,J.Conner,6,NA,NA,0,1,0,0,1,NA,00-0033553,NA,J.Conner,6,00-0033553,J.Conner,00-0033553,J.Conner,00-0033553,0,0,-0.247748838,NA,NA,NA,NA,NA,0.424099356,-42.40993559
